0.294,2018,0.00461,Snail Mail,0.483,295333,0.695,0,4UADR6fNQfx4fxkiRQvSy2,0.000661,0,0.102,-5.4929999999999986,1,Pristine,58,2018-06-08,0.0313,126.212
0.376,2018,0.0369,Kodak Black,0.8140000000000001,240000,0.667,1,6Gg25EZRbQd4IHiJz2KSY0,0.0,6,0.11,-4.785,0,Testimony,57,2018-12-14,0.36,80.031
0.913,2018,0.209,George Ezra,0.642,222045,0.8809999999999999,0,38zwkK6TtTjIW9tpYBfZ3D,0.0,11,0.21,-3.537,1,Paradise,71,2018-03-23,0.0393,138.03
0.0658,2018,0.98,Deep Watch,0.141,176391,0.0282,0,5tY0sWgi6v0UEibwYjfWlL,0.906,7,0.104,-30.003,0,Reasons For Being,64,2018-12-14,0.0454,145.22
0.266,2018,0.222,The Afters,0.495,202480,0.591,0,7IKh3MlTFsgFOaqKc0z7If,0.0,10,0.0882,-5.599,1,I Will Fear No More,56,2018-11-02,0.028,82.009
0.3,2018,0.415,Normani, 6LACK,0.578,215671,0.588,1,2qHk6Nz5glNQrjW8Rhd5kv,0.0,0,0.114,-4.92,0,Waves (feat. 6LACK),60,2018-11-15,0.255,79.17399999999998
0.6579999999999999,2018,0.359,A Boogie Wit da Hoodie,0.705,257274,0.65,1,5h66wqaGklsSa8eSxTwcJT,0.0,7,0.16899999999999998,-5.654,0,4 Min Convo (Favorite Song),59,2018-12-21,0.212,91.053
0.929,2018,0.0805,J. Cole,0.705,138872,0.816,1,6rDaCGqcQB1urhpCrrD599,0.0,10,0.476,-7.046,0,Album of the Year - Freestyle,59,2018-08-07,0.32,94.211
0.625,2018,0.013,Luke Combs,0.551,240760,0.8009999999999999,0,2cJC39Aqmyo6YBS7WuevRh,6.03e-06,6,0.265,-5.069,1,When It Rains It Pours,58,2018-06-01,0.0303,128.02100000000002
0.784,2018,0.5539999999999999,Ozuna,0.7440000000000001,188907,0.769,0,5uvucCRBTkxv7VxIDLOqe7,6.96e-06,11,0.102,-4.112,1,Devuelveme,67,2018-08-24,0.156,175.99900000000005
0.28300000000000003,2018,0.404,Mikel, GameChops,0.6709999999999999,164267,0.525,0,7fD72waADOZymEpuQfbiDE,0.924,2,0.0917,-10.768,0,Fairy Fountain,60,2018-09-14,0.0506,78.012
0.16399999999999998,2018,0.0482,Upchurch, Bottleneck,0.7390000000000001,191489,0.7809999999999999,1,1gQf9pbGGzVkph7BUfwi6X,0.0,2,0.156,-4.584,1,Turn up the Night,56,2018-01-30,0.0449,93.981
0.16899999999999998,2018,0.281,RINI,0.62,301448,0.265,0,3LRbalLzZcuvSR6jVnqclh,1.02e-05,9,0.114,-10.409,0,Meet Me in Amsterdam,63,2018-10-31,0.0345,106.022
0.448,2018,0.023,nothing,nowhere., Travis Barker,0.703,185333,0.825,1,0O3XBUm7f9qsY1xt0bzU0X,1.28e-06,7,0.0786,-5.789,1,Hammer - Travis Barker Remix,59,2018-11-30,0.0463,89.991
0.306,2018,0.00457,KIDS SEE GHOSTS, Ty Dolla $ign,0.334,206605,0.81,1,7GRTrWsP3yo2Fx8umJfA1X,0.0,9,0.158,-4.855,0,Freeee (Ghost Town Pt. 2),60,2018-06-08,0.0632,151.643
0.965,2018,0.37,Natanael Cano,0.765,125412,0.539,0,3TgelNfEK1DnYrsHOBxaVJ,0.0,11,0.039,-5.0280000000000005,0,El De Los Lentes Gucci,63,2018-07-10,0.0437,99.94
0.16399999999999998,2018,0.3670000000000001,Camila Cabello,0.545,236360,0.458,0,7IL3UOlcJ6nmcCMwpnlfcA,0.0,5,0.118,-4.6,0,Somethings Gotta Give,65,2018-01-12,0.0279,79.943
0.584,2018,0.0271,Playboi Carti,0.716,135547,0.619,1,0syXbGoFZbTMXm8hGCEvW0,0.0,2,0.342,-10.227,1,Old Money,59,2018-05-11,0.339,162.958
0.108,2018,0.0503,Phora, 6LACK,0.6,238232,0.484,1,0KRkgRkBa1fA4vJl8PMOTf,0.0,1,0.0995,-8.838,1,Stuck in My Ways (feat. 6LACK),58,2018-10-05,0.145,121.209
0.7340000000000001,2018,0.213,Mick Jenkins,0.677,208571,0.843,1,0TUK4LKkHVHdsLwscQckX6,7.02e-06,9,0.5539999999999999,-5.354,1,Understood,59,2018-10-26,0.324,84.993
0.619,2018,0.00331,DaBaby,0.915,137947,0.511,1,2Yp9qysxGcSZocXOiv3hYs,0.0,6,0.0752,-7.482,0,Today - Intro,57,2018-06-01,0.32299999999999995,140.036
0.353,2018,0.0241,TWRP, Dan Avidan,0.521,328707,0.6629999999999999,0,2HVie6QZfnDS2HVQiGZwU6,0.0,5,0.0395,-8.05,0,Starlight Brigade,59,2018-05-18,0.0508,127.997
0.584,2018,0.212,ITSOKTOCRY,0.985,138715,0.438,1,5N6USyYyAuSyysUQ1xncYc,5.41e-05,1,0.116,-11.004,1,"POP, LOCK & DROPDEAD",60,2018-03-18,0.0712,118.079
0.0397,2018,0.696,Antologie,0.12,184642,0.0585,0,1aa3A3F6b5FZFtXAhtrybK,0.939,3,0.11,-27.623,1,Time Travel,63,2018-12-14,0.0383,78.66199999999998
0.442,2018,0.0223,WOODZ,0.628,222769,0.8109999999999999,0,5Y7a8iWIawp1QTbevGeH1V,0.0,4,0.0797,-4.26,1,DIFFERENT,63,2018-07-21,0.0338,124.066
0.373,2018,0.483,Halsey, ILLENIUM,0.639,248906,0.71,1,4bw3ZyWA1ui0Adu285NWDl,2.22e-06,6,0.219,-3.358,1,Without Me - ILLENIUM Remix,61,2018-11-30,0.0479,136.004
0.188,2018,0.0117,Lil Baby, Gunna,0.7929999999999999,192382,0.447,1,2Z9wPJaKys1LAOlcBtjvOU,0.00019,7,0.109,-9.253,1,Throwing Shade,58,2018-05-18,0.151,139.94899999999998
0.471,2018,0.0317,CNCO, Yandel,0.7979999999999999,206920,0.809,0,1XgpK29CGGjZnxPYkiRbh4,0.0,5,0.214,-6.152,1,Hey DJ,69,2018-04-06,0.0839,90.006
0.833,2018,0.0149,MOMOLAND,0.785,208863,0.7440000000000001,0,3BPoSr2pO34Aan6alFfVto,0.006659999999999999,3,0.0661,-4.249,0,BBoom BBoom,68,2018-01-03,0.0369,126.018
0.22,2018,0.0263,Lil Wayne, Sosamann,0.785,216961,0.44,1,3JX0dOCIAiaR8MP3ryXWuM,2.03e-06,10,0.122,-6.566,1,What About Me (feat. Sosamann),58,2018-09-28,0.0401,118.089
0.784,2018,0.048,Sebastian Yatra, Mau y Ricky,0.632,198933,0.8320000000000001,0,7uQmJ1jgNzBpATSoWKSPFu,0.0,7,0.0705,-1.948,0,Ya No Tiene Novio,71,2018-08-10,0.154,182.18400000000003
0.358,2018,0.171,Fatboibari, dhan,0.645,99474,0.272,0,2icVMtiC4OalZXYJTnynlu,0.0,8,0.337,-17.213,1,Chill Calling,59,2018-11-16,0.343,110.479
0.748,2018,0.175,Thalia, Natti Natasha,0.8370000000000001,217653,0.784,0,1G586ld1gbaECg4Bc6w40O,0.0,7,0.0897,-4.5310000000000015,0,No Me Acuerdo,71,2018-11-09,0.101,94.036
0.101,2018,0.202,Young the Giant,0.75,237747,0.365,0,14KP6cmTImZmrcAC5m0Azd,0.0082,7,0.122,-6.7410000000000005,1,Call Me Back,58,2018-10-12,0.0372,89.98100000000002
0.448,2018,0.133,Ben Rector,0.445,226827,0.7709999999999999,0,4m1lB7qJ78VPYsQy7RoBcU,0.0,0,0.273,-4.607,1,I Will Always Be Yours,58,2018-06-22,0.0501,147.91299999999995
0.467,2018,0.327,BTS,0.711,284981,0.903,0,6L1rxT6NUotot2AAiLXGLj,0.0,6,0.0887,-2.7230000000000003,0,Tear,67,2018-08-24,0.247,140.015
0.454,2018,0.107,Cardi B,0.947,229005,0.7879999999999999,1,1vBeIXlzbAieGoDqInav5j,0.000691,10,0.108,-6.138,0,Money Bag,60,2018-04-06,0.124,129.977
0.125,2018,0.893,Trippie Redd,0.615,164577,0.444,1,6m3LlhdZ0HWn4D7Nnm06MQ,8.06e-06,8,0.127,-6.773,0,Together,58,2018-08-10,0.0282,120.098
0.456,2018,0.447,Kiana Ledé,0.789,181267,0.435,1,0TYhf0MgEj4YJaKwo5c4Km,0.0,1,0.135,-7.0420000000000025,0,Wicked Games,60,2018-07-13,0.0599,72.973
0.513,2018,0.28600000000000003,YoungBoy Never Broke Again,0.598,194792,0.605,1,7E6knQgEAcU0nIjQJuwrIv,0.0,7,0.0875,-4.92,0,Genie,56,2018-06-29,0.452,159.517
0.383,2018,5.400000000000001e-05,Pop Evil,0.5479999999999999,203274,0.945,0,3pOMQhSSzx6IZ96kMef6i1,0.0421,4,0.199,-3.1260000000000003,0,Be Legendary,59,2018-02-16,0.0519,93.96
0.638,2018,0.189,Gabby Barrett,0.716,227662,0.684,0,1y9jnUTgn4u8RzybqK8WFT,0.0,10,0.104,-3.052,1,Rivers Deep,58,2018-05-18,0.0339,114.058
0.421,2018,0.375,The Rose,0.36,237577,0.5329999999999999,0,0TxSk5fpK01cBLV9ePqcE6,0.0,3,0.0768,-4.394,1,Shes In The Rain,65,2018-10-04,0.0302,92.854
0.63,2018,0.5760000000000001,Fujitsu,0.784,147692,0.312,0,5rBQIzDduJsmDbZ97gqWEW,0.851,4,0.128,-14.648,0,sand castles,61,2018-09-21,0.0513,129.94
0.902,2018,0.0195,Nathaniel Rateliff & The Night Sweats,0.486,190533,0.721,0,1q5wF1wZQD41ura41yVqXb,0.00491,0,0.117,-6.619,1,A Little Honey,57,2018-03-09,0.0303,150.09
0.499,2018,0.000541,Layto,0.6759999999999999,198857,0.787,0,6TqoydI7ZJdRkwBgPYy7eb,0.0,1,0.431,-7.4529999999999985,1,Little Poor Me,64,2018-04-13,0.0308,139.958
0.246,2018,0.892,Tyler Childers,0.444,319853,0.21,0,2JaIIUKcFXkgMRL3v3mZEK,2.13e-05,3,0.8390000000000001,-13.5,1,Bottles and Bibles (Live),56,2018-06-29,0.0352,140.939
0.721,2018,0.161,J Balvin, Zion & Lennox,0.684,250840,0.8109999999999999,0,5qFeMRz4TvetPmzjre9Dq7,0.000363,7,0.0871,-4.494,1,No Es Justo,69,2018-05-25,0.0714,87.866
0.261,2018,0.903,""jsan"",0.6559999999999999,121905,0.295,0,1wtrm5eTeRfEXyJNF4Low1,0.444,9,0.123,-15.808,0,when the leaves come falling down,61,2018-03-30,0.0477,125.992
0.334,2018,0.00354,Drake, JAY-Z,0.758,223240,0.491,1,4ksuI04WMvUnJbHQjgs3L5,6.5e-06,11,0.292,-9.877,1,Talk Up (feat. Jay-Z),60,2018-06-29,0.138,140.121
0.421,2018,0.479,Lil Wayne,0.6409999999999999,212428,0.579,1,6y4pOReFqH2wzo4CV91cZC,9.58e-05,9,0.214,-8.276,1,Mess,57,2018-09-28,0.0896,145.995
0.239,2018,0.00881,6LACK,0.792,261703,0.605,1,6lJ5aSxKHCwNBoWkZT3JeJ,4.25e-05,2,0.104,-6.566,1,Cutting Ties,60,2018-02-14,0.0393,139.917
0.504,2018,0.0932,The Seige,0.477,248880,0.8590000000000001,1,4ePKbzLwkIBslceokt2iXZ,0.0,6,0.71,-3.649,1,I Am Defiant,63,2018-04-23,0.264,125.044
0.787,2018,0.00889,Earl Sweatshirt,0.377,141000,0.506,1,2LQb3iYBzoxbxct2IexjBc,1.15e-06,11,0.482,-4.773,0,Shattered Dreams,59,2018-11-30,0.157,145.254
0.759,2018,0.0918,Los Hijos De Garcia,0.805,185045,0.812,0,36m0b1aad6A4CXq41VYxDe,4.34e-05,2,0.104,-6.353,1,18 Libras,59,2018-02-09,0.0839,114.982
0.22,2018,0.544,Brandi Carlile,0.5770000000000001,241147,0.53,0,0hoRmVUp5cZ1empu0nSHU8,3.29e-06,7,0.103,-6.749,1,Every Time I Hear That Song,59,2018-02-16,0.0312,85.471
0.86,2018,0.0696,Kali Uchis,0.853,186181,0.604,0,54IbnYEdA3ymfxv07WgN3b,1.65e-06,3,0.135,-5.794,0,Your Teeth In My Neck,60,2018-04-06,0.0511,116.0
0.277,2018,0.8059999999999999,Alec Benjamin,0.7709999999999999,210354,0.518,0,0IrtQ83z9jylZaLEJK2eoy,2.48e-05,4,0.104,-7.582000000000002,0,Gotta Be A Reason,61,2018-11-16,0.0404,79.997
0.116,2018,0.00251,grandson,0.529,231213,0.6859999999999999,0,7a1D98IVXyVBKsq40imjyg,0.0965,4,0.22,-5.869,0,Overdose,58,2018-06-15,0.0579,144.033
0.252,2018,0.0307,RM,0.389,271806,0.591,0,5fCDWDX2Kv9jc1s7nZfzOi,6.53e-05,7,0.392,-8.437000000000001,1,forever rain,65,2018-10-22,0.0622,138.90200000000002
0.227,2018,0.826,SwuM,0.493,151579,0.441,0,2g6WTGWNYGnRCBaWEzFE00,0.6809999999999999,5,0.122,-8.547,0,スモーク,61,2018-01-31,0.0572,76.001
0.145,2018,0.133,Drake,0.555,136187,0.596,1,2yg9UN4eo5eMVJ7OB4RWj3,0.0,9,0.123,-9.09,0,Survival,61,2018-06-29,0.375,77.324
0.546,2018,0.763,Lauv,0.433,165102,0.5539999999999999,0,05fmLn8tNYb3ijIH2jCLPb,0.0,9,0.0903,-5.629,0,Comfortable,63,2018-05-31,0.165,140.235
0.0376,2018,0.97,Barnes Blvd.,0.35200000000000004,161239,0.238,0,6okflAl3X7elXPx7MgJMi6,0.586,0,0.0664,-18.408,1,I Have Love for Everyone Besides Myself.,61,2018-05-08,0.1,72.649
0.501,2018,0.0508,Lil Skies,0.779,167442,0.591,1,5cEbtwig1FXW8RF6FSxRU1,0.0,8,0.1,-8.504,1,Opps Want Me Dead,59,2018-11-28,0.344,86.02
0.528,2018,0.00585,Luke Combs,0.544,221800,0.7809999999999999,0,7ElHqs46U65NOaSwha2eMv,0.0,6,0.191,-6.16,0,One Number Away,57,2018-06-01,0.0311,144.072
0.214,2018,0.0168,Boombox Cartel, Nessly,0.706,243692,0.935,0,5LCaw96SsbpHAQFAcbFwbI,4.620000000000001e-05,6,0.106,-2.418,1,Moon Love,59,2018-03-16,0.0565,130.001
0.9,2018,0.0534,Raymix, Juanes,0.826,252947,0.642,0,5aLELbBB0Pa7TlGJJyBJo9,1.18e-06,4,0.121,-5.186,0,Oye Mujer,62,2018-04-24,0.0619,90.991
0.0701,2018,0.7390000000000001,Golden Vessel, Emerson Leif,0.406,251279,0.53,0,6PmsHVre2N9yOjDge00r9c,0.0161,2,0.108,-9.556,1,Hesitate,60,2018-01-15,0.045,122.773
0.272,2018,0.415,Nao,0.452,209467,0.317,0,48WTGGIeSFD5ZMF51Rm4Y9,1.5e-05,9,0.184,-9.403,0,Another Lifetime,61,2018-10-26,0.0478,59.56100000000001
0.224,2018,0.00153,deadmau5, Rob Swire,0.545,214671,0.747,0,2nLgWMdYPO35GGpwX2xo23,0.00397,6,0.135,-4.877,0,Monophobia,61,2018-07-13,0.0429,128.045
0.271,2018,0.0706,Machine Gun Kelly,0.856,193907,0.418,1,5GsDw8rD0LJ9XF4dEzUPDK,1.33e-06,1,0.0991,-9.751,1,LATELY,59,2018-09-21,0.195,149.976
0.607,2018,0.153,XXXTENTACION, PnB Rock,0.8190000000000001,109556,0.513,1,6rAGFgcGtlIdYxlhDizXNo,0.0,6,0.138,-9.005,0,SMASH! - feat. PnB Rock,61,2018-03-16,0.433,140.032
0.604,2018,0.21,Riton, Kah-Lo,0.746,246970,0.862,0,4qq73N1TKocRaYGQS23b9u,0.0363,8,0.225,-6.11,1,Fake ID,66,2018-10-26,0.0776,122.011
0.899,2018,0.184,Aminé,0.962,117307,0.563,1,6U9OkV9oa8kN8LyBGf3wvJ,0.0,2,0.059,-6.372000000000001,1,BLACKJACK,60,2018-08-15,0.246,131.023
0.145,2018,0.26,Shallou,0.642,234228,0.551,0,2RuOeqFMhuYLVGbgGPQx2l,0.147,11,0.115,-8.411,0,You and Me,55,2018-04-27,0.13,113.079
0.394,2018,0.00366,Sia,0.589,212387,0.91,0,4KevTcBXEIYxXVyPE78XXm,4.870000000000001e-05,1,0.0843,-4.206,0,Candy Cane Lane,65,2018-11-01,0.0623,130.017
0.521,2018,0.000107,Disturbed,0.392,261680,0.976,0,4zvqMZ6g4wKZaPpOQvoBpP,0.0,7,0.271,-2.189,1,Are You Ready,61,2018-10-18,0.107,199.888
0.911,2018,0.325,Matty Fresh,0.831,166385,0.574,1,25diaIekB8iIN5oAukdFNe,0.0,7,0.0639,-7.107,1,Trace McSorley,55,2018-08-09,0.335,130.001
0.294,2018,0.154,LANY,0.711,204516,0.517,0,7GbAp0HKPQW7WnFJAzMoRk,0.0,11,0.149,-7.695,1,Thru These Tears,66,2018-10-05,0.0391,119.945
0.231,2018,0.0514,Michael W. Smith,0.483,300027,0.556,0,73u7dTjaBTMyvs3KWOThGR,0.163,10,0.0981,-8.296,1,Surrounded (Fight My Battles),59,2018-02-23,0.0323,140.001
0.156,2018,0.612,Chance the Rapper,0.6859999999999999,218624,0.469,1,3woRy7uxzl1lO2XO99oHsN,0.0,1,0.121,-9.065,1,The Man Who Has Everything,59,2018-11-30,0.29100000000000004,72.998
0.34600000000000003,2018,0.523,San Holo, Sofie Winterson,0.5710000000000001,260903,0.688,0,7snnEDYwv30hRtmifVni8P,5.479999999999999e-05,11,0.14800000000000002,-4.9430000000000005,0,lift me from the ground,59,2018-09-21,0.0401,155.157
0.35700000000000004,2018,0.239,Upchurch,0.583,169506,0.459,1,2APxijdVoN8AIrS1AuCMAT,0.0,9,0.111,-8.422,0,Dirty South,55,2018-02-12,0.0304,99.809
0.435,2018,0.7390000000000001,John Lennon,0.569,242044,0.5,0,5GMQdzgtI7vtpmtps2YiYx,1.25e-06,2,0.94,-10.141,1,Beautiful Boy (Darling Boy) - 2010 Remastered,61,2018-10-12,0.0389,111.355
0.32,2018,0.162,City Morgue, ZillaKami, SosMula,0.373,150267,0.862,1,5T0YyRxyxtLDxLYJhLjqWM,0.0,1,0.48,-1.98,1,33rd Blakk Glass,59,2018-10-12,0.0612,113.252
0.14,2018,0.14300000000000002,RM, NELL,0.467,222494,0.722,0,7DKYA93lgKbhxzqE2ojtCS,2.91e-06,5,0.128,-5.819,1,everythingoes,64,2018-10-22,0.0303,92.014
0.4,2018,0.0635,Playboi Carti, Chief Keef,0.743,149760,0.616,1,1oNcc2isuz7d3hc1fMoHqj,0.0,1,0.111,-6.285,1,Mileage (feat. Chief Keef),58,2018-05-11,0.181,150.859
0.438,2018,0.366,Francesca Battistelli,0.529,204773,0.521,0,5U4zBRfVdqaL1kOULNtZ1T,0.0,7,0.29600000000000004,-5.277,1,The Breakup Song,56,2018-10-26,0.0378,173.688
0.767,2018,0.0138,j-hope,0.706,204931,0.8959999999999999,0,3xngVLz4NYEshyX3aRRXgf,0.0,1,0.595,-4.456,1,Hope World,66,2018-03-02,0.16,117.038
0.733,2018,0.277,King Princess,0.635,211413,0.496,1,7vfaRUaFBDwENwa3tzJY64,0.00634,9,0.081,-8.857999999999997,1,Upper West Side,59,2018-06-15,0.0338,141.863
0.792,2018,0.383,Clean Bandit, Sean Paul, Anne-Marie,0.7170000000000001,251173,0.73,0,2hrUO4drrO63i7FYbCLBl2,0.0,9,0.398,-4.729,0,Rockabye (feat. Sean Paul & Anne-Marie),70,2018-11-30,0.0568,102.002
0.474,2018,0.135,YBN Nahmir, YBN Almighty Jay,0.727,180389,0.632,1,0WMgVB4OEm5JEj08lBtBgf,0.0,1,0.182,-8.916,1,Porsches In The Rain,58,2018-09-07,0.259,83.755
0.574,2018,0.208,JayDaYoungan,0.8290000000000001,186149,0.5770000000000001,1,5H9wMglUZwqivHCDzElAbB,0.0,11,0.0733,-10.602,0,Purge,56,2018-12-07,0.364,85.978
0.269,2018,0.85,Drake,0.687,206027,0.218,1,11L064movtyopGdLiX4sVg,0.000125,9,0.106,-13.539,0,Peak,61,2018-06-29,0.0388,91.991
0.292,2018,0.0682,Arcangel, Bad Bunny,0.7979999999999999,246360,0.487,1,7MjaU5iFujwT1gOyvJnqNp,0.0,1,0.0925,-4.939,1,Original,63,2018-06-29,0.206,151.02
0.329,2018,0.926,Kina Grannis,0.397,198404,0.249,0,0c99BUd87HQfzgUUQqRyds,0.0,5,0.115,-10.484000000000002,1,For Now,63,2018-06-29,0.0394,79.61399999999998
0.246,2018,0.301,Greyson Chance,0.473,205747,0.5870000000000001,0,5bdPZNRLtytNqjUmSr4S0P,0.0,2,0.104,-6.155,1,Good as Gold,61,2018-06-08,0.0383,169.935
0.943,2018,0.107,NEFFEX,0.782,182400,0.757,0,1e6aAbWR0MXCNcr4yQovNr,0.0,6,0.0779,-6.504,1,Grateful,71,2018-02-28,0.0898,75.002
0.423,2018,0.0101,Moe Shop, TORIENA,0.7879999999999999,189130,0.485,0,4n0sVfRnd0UJsqcbPj7GqN,0.000524,11,0.0288,-7.801,0,Notice,60,2018-03-15,0.256,125.061
0.185,2018,0.389,6LACK, Future,0.581,246088,0.315,1,6rJmWa5DvQ3Nby3tdcX2L0,1.6800000000000002e-05,5,0.0766,-11.947,0,East Atlanta Love Letter (feat. Future),59,2018-09-14,0.0781,61.381
0.103,2018,0.158,Said the Sky, Kwesi,0.325,315724,0.578,0,1iaTDu4PCIWQQOwwwqq5qW,0.00479,2,0.575,-6.7860000000000005,1,All I Got,60,2018-07-20,0.0455,144.745
0.0,2018,0.00212,Noise for Healing, Noise Sleep Loops,0.0,304880,2.01e-05,0,6bW6GIaja5aIc8CEjwTL5N,0.905,1,0.429,-18.756,1,Pink Noise Sleep Loop (Looped Sleep Pink Noise),60,2018-01-08,0.0,0.0
0.266,2018,0.333,Craig Campbell,0.4970000000000001,244267,0.434,0,6gcNSi6b9gvDBjYO059lrF,3.11e-06,0,0.108,-5.73,1,Outskirts of Heaven,56,2018-06-08,0.0296,115.749
0.598,2018,0.136,Royce Da 5\9"", Eminem, King Green,0.706,283077,0.745,1,6LZe8JfVaqcpq8yjkHtWQe,0.0,10,0.268,-5.97,0,Caterpillar (feat. Eminem & King Green),61,2018-05-04,0.441,91.08
0.11,2018,0.184,Mitski,0.262,136668,0.398,0,5Yb82JrDj09gQHQtjWgYYo,0.0,2,0.294,-9.509,1,Pink in the Night,59,2018-08-17,0.0303,102.835
0.354,2018,0.062,Bishop Briggs,0.524,230587,0.805,0,2ph6BRhGcUzc2W9wIulG5k,0.0,4,0.209,-4.08,0,White Flag,65,2018-04-20,0.065,152.04399999999995
0.233,2018,0.355,SahBabii,0.746,172954,0.358,1,0Z1CgKoZXoQYRiqyXhq9LV,0.0007099999999999999,0,0.0813,-8.072000000000001,0,Squidrific,59,2018-08-29,0.134,74.023
0.7440000000000001,2018,0.0404,Shawn Mendes,0.841,164147,0.623,0,5wxurz8J6YlyQRNnGN8zXS,0.0,0,0.126,-6.76,1,Nervous,66,2018-05-25,0.0776,121.983
0.223,2018,0.995,Oneke,0.413,162478,0.0433,0,4mnfRzyz2dafyBaXBLZle2,0.919,11,0.108,-26.51,1,More than Close,63,2018-09-24,0.0538,62.834
0.236,2018,0.601,JP Saxe,0.536,244355,0.322,0,7vvfMbZeNxCrYOqxqcw3fe,2.26e-05,7,0.113,-12.834,1,The Few Things,59,2018-03-09,0.0621,135.5
0.525,2018,0.728,Vinny West,0.953,191687,0.374,1,3ZIc9JjtVQadMkew71IhLf,0.0,4,0.27,-11.925999999999998,0,No Face No Case,58,2018-07-21,0.39,102.998
0.394,2018,0.295,mike.,0.738,178887,0.541,1,4z4OzUPgnHa4PYg9L6qqEs,2.25e-05,11,0.126,-4.985,0,Frio,58,2018-11-12,0.214,90.087
0.72,2018,0.32299999999999995,Paulo Londra,0.767,258639,0.7090000000000001,0,6FyRXC8tJUh863JCkyWqtk,0.0,1,0.0676,-4.47,1,Adan y Eva,73,2018-11-05,0.336,171.993
0.589,2018,0.0108,Kanye West,0.877,147905,0.435,0,3uYDO9dPLTVrgfwg7EYXSf,1.88e-06,0,0.115,-8.131,1,Lift Yourself,60,2018-04-29,0.136,98.008
0.634,2018,0.13699999999999998,RL Grime, Jeremih, Tory Lanez, AWAY,0.72,212571,0.633,1,49v7kRlVxnwrrJzCRxeRXl,0.00157,5,0.122,-5.2120000000000015,0,Undo - AWAY Remix,58,2018-12-07,0.0633,140.02700000000002
0.244,2018,0.0388,Young Dolph,0.855,179747,0.653,1,7tpLBCGQi9oFrfVuaY9gjk,2.03e-05,10,0.1,-6.055,0,By Mistake,56,2018-09-21,0.118,144.0
0.532,2018,0.598,Masego, Tiffany Gouché,0.818,188053,0.461,0,5tkR9JkBj3Ueeo8W4k8IZD,0.000135,6,0.108,-6.475,0,Queen Tings,63,2018-09-07,0.292,88.006
0.755,2018,0.6970000000000001,Saib,0.7390000000000001,277840,0.28,0,4fgIoBKHzO7YO5eATyYbMl,0.0133,0,0.362,-17.212,1,in your arms,61,2018-03-07,0.0929,142.912
0.48,2018,0.0419,Julia Michaels,0.405,201342,0.62,0,2cOE7d35PyfAh9M7DglPk0,1.3800000000000007e-05,0,0.108,-6.806,0,In This Place,59,2018-11-15,0.142,195.881
0.332,2018,0.53,Florence + The Machine,0.7290000000000001,214667,0.675,0,6Ju28M6P8Y8sLjBgWjyUUD,0.0,2,0.0985,-5.62,0,Hunger,65,2018-06-29,0.0415,116.016
0.866,2018,0.64,Aminé,0.639,259227,0.332,1,2qpX5WY7A7uLLLQfFpvRDK,0.0,5,0.0518,-11.482,1,DR. WHOEVER,59,2018-08-15,0.378,83.306
0.422,2018,0.0599,Tommee Profitt, Jung Youth,0.6829999999999999,210104,0.933,0,2qzl10bAolDzYE505AWfIV,2.63e-06,2,0.365,-4.666,1,Only One King,64,2018-02-09,0.131,143.972
0.481,2018,5.45e-05,Palisades,0.466,197835,0.8640000000000001,0,7EEaV81pUNKvqsTrEHGoQH,0.0,3,0.234,-5.586,0,Erase The Pain,59,2018-12-28,0.0976,138.075
0.226,2018,0.000278,Hillsong Worship,0.269,329080,0.6659999999999999,0,6nkJ6jerrO6S4V0kdc4KRp,0.0,6,0.609,-6.047999999999999,1,Who You Say I Am - Live,55,2018-03-02,0.0362,171.722
0.294,2018,0.26,Lil Durk,0.6779999999999999,191091,0.691,1,0kBqgeRsRdvvFqMpiCYRNg,0.0,8,0.126,-6.441,0,Neighborhood Hero,58,2018-11-09,0.287,90.00299999999999
0.201,2018,0.159,YoungBoy Never Broke Again,0.615,204356,0.723,1,4LteP7qMBiV8Tol9Oug4Kc,0.0,5,0.191,-3.764,0,Drawing Symbols,56,2018-09-14,0.0883,112.722
0.685,2018,0.0747,St. Paul & The Broken Bones,0.7120000000000001,283880,0.8,0,4lhhYqzREcts4uOOqWHjRJ,0.185,9,0.0938,-5.0680000000000005,0,Apollo,58,2018-09-07,0.0377,107.047
0.6459999999999999,2018,0.468,""jsan"", Pandrezz,0.8109999999999999,139130,0.429,0,0cZcOtDqLaavK7LowhTBsa,0.607,0,0.109,-11.503,1,sunny,63,2018-04-26,0.0789,138.02700000000002
0.89,2018,0.236,La Fiera de Ojinaga,0.7559999999999999,204805,0.848,0,5pdfnefsLnfBFo7gxHvqBK,0.0,10,0.386,-3.832,1,Te Vas a Acordar de Mi,58,2018-08-24,0.0365,119.068
0.901,2018,0.0716,Eric Church,0.711,208733,0.7959999999999999,0,1vHeu2j2MpfMqqvcXKLtic,0.0045,10,0.262,-5.87,1,Desperate Man,56,2018-10-05,0.0341,109.991
0.603,2018,0.23,Disclosure,0.679,225907,0.735,0,1ZqeykOaDmjkldzs7XGR4b,0.602,2,0.14800000000000002,-6.218,0,Where Angels Fear To Tread,62,2018-08-20,0.136,107.998
0.424,2018,0.336,Mat Kearney,0.621,189987,0.61,0,0vy1K9FhCK8woHW7MKEcBG,0.0,5,0.157,-8.455,1,Kings & Queens,56,2018-05-04,0.0454,139.001
